"DateTime","Positive","Neutral","Negative","Price"
"2022-07-25 00:00:00",4683,15422,785,1522.815
"2022-07-26 00:00:00",5339,15345,767,1405.645
"2022-07-27 00:00:00",4090,14239,740,1532.87
"2022-07-28 00:00:00",4543,17457,787,1691.19
"2022-07-29 00:00:00",4236,15384,937,1711.49
"2022-07-30 00:00:00",5041,12629,836,1709.63
"2022-07-31 00:00:00",4341,13063,808,1709.97
"2022-08-01 00:00:00",5094,14028,1108,1656.01
"2022-08-02 00:00:00",4910,15198,835,1619.6799999999998
"2022-08-03 00:00:00",4958,14803,1063,1636.93
"2022-08-04 00:00:00",4381,14750,980,1621.975
"2022-08-05 00:00:00",4546,14372,684,1673.2649999999999
"2022-08-06 00:00:00",4659,12576,627,1718.355
"2022-08-07 00:00:00",3732,13093,607,1699.175
"2022-08-08 00:00:00",4909,16757,690,1755.1599999999999
"2022-08-09 00:00:00",4708,16654,843,1730.26
"2022-08-10 00:00:00",5206,17128,905,1771.43
"2022-08-11 00:00:00",6032,18248,854,1896.2649999999999
"2022-08-12 00:00:00",4936,17214,858,1910.19
"2022-08-13 00:00:00",4573,18444,730,1983.8899999999999
"2022-08-14 00:00:00",3708,16809,653,1968.615
"2022-08-15 00:00:00",4128,20894,745,1940.98
"2022-08-16 00:00:00",4663,20128,728,1884.395
"2022-08-17 00:00:00",5198,20566,823,1887.4
"2022-08-18 00:00:00",4078,20269,931,1851.93
"2022-08-19 00:00:00",4281,21544,951,1725.615
"2022-08-20 00:00:00",3786,17928,794,1590.685
"2022-08-21 00:00:00",4558,17639,932,1604.2849999999999
"2022-08-22 00:00:00",4950,20212,1165,1579.305
"2022-08-23 00:00:00",4760,23638,997,1618.15
"2022-08-24 00:00:00",4483,23007,711,1649.74
"2022-08-25 00:00:00",5196,20866,672,1687.9650000000001
"2022-08-26 00:00:00",4464,21617,866,1596.375
"2022-08-27 00:00:00",3521,22347,739,1483.705
"2022-08-28 00:00:00",3310,22210,760,1467.1750000000002
"2022-08-29 00:00:00",4323,24136,839,1491.09
"2022-08-30 00:00:00",3714,20081,800,1540.23
"2022-08-31 00:00:00",4217,22346,707,1571.72
"2022-09-01 00:00:00",4024,21273,746,1556.1100000000001
"2022-09-02 00:00:00",3944,20680,1138,1598.085
"2022-09-03 00:00:00",3599,19476,891,1558.66
"2022-09-04 00:00:00",3785,19180,895,1561.85
"2022-09-05 00:00:00",4614,21947,956,1593.29
"2022-09-06 00:00:00",5424,23556,1112,1621.25
"2022-09-07 00:00:00",4930,22666,1599,1573.6950000000002
"2022-09-08 00:00:00",4780,22163,1658,1629.5700000000002
"2022-09-09 00:00:00",5230,24414,1487,1687.625
"2022-09-10 00:00:00",4483,21090,991,1748.5349999999999
"2022-09-11 00:00:00",3864,21536,1288,1755.875
"2022-09-12 00:00:00",7460,25731,1378,1738.215
"2022-09-13 00:00:00",5487,25267,1222,1658.835
"2022-09-14 00:00:00",6617,27042,1096,1601.755
"2022-09-15 00:00:00",9886,33903,1668,1556.705
"2022-09-16 00:00:00",8521,25863,1306,1445.83
"2022-09-17 00:00:00",6976,22774,1104,1442.7
"2022-09-18 00:00:00",6136,23009,1082,1398.165
"2022-09-19 00:00:00",5166,24143,1186,1337.04
"2022-09-20 00:00:00",6627,24716,977,1348.7849999999999
"2022-09-21 00:00:00",8703,24332,1178,1310.185
"2022-09-22 00:00:00",6558,23496,1075,1290.095
"2022-09-23 00:00:00",6831,21757,1174,1310.9
"2022-09-24 00:00:00",6978,20504,1137,1327.96
"2022-09-25 00:00:00",6669,20668,1019,1303.91
"2022-09-26 00:00:00",7033,22643,1023,1310.095
"2022-09-27 00:00:00",6850,22830,951,1352.415
"2022-09-28 00:00:00",5983,22879,823,1306.6
"2022-09-29 00:00:00",5787,20614,737,1320.0949999999998
"2022-09-30 00:00:00",5609,21888,1147,1344.58
"2022-10-01 00:00:00",7264,21505,708,1318.52
"2022-10-02 00:00:00",6656,22589,631,1294.85
"2022-10-03 00:00:00",6905,22494,1594,1297.6100000000001
"2022-10-04 00:00:00",6256,22044,984,1344.5549999999998
"2022-10-05 00:00:00",6017,21884,607,1340.72
"2022-10-06 00:00:00",5773,23113,597,1365.4099999999999
"2022-10-07 00:00:00",5807,21676,638,1339.7350000000001
"2022-10-08 00:00:00",4725,20049,562,1320.65
"2022-10-09 00:00:00",4625,19822,529,1318.2199999999998
"2022-10-10 00:00:00",5529,22800,560,1313.95
"2022-10-11 00:00:00",6197,23169,733,1282.945
"2022-10-12 00:00:00",5482,22887,866,1290.62
"2022-10-13 00:00:00",6099,24469,796,1250.35
"2022-10-14 00:00:00",5595,24189,677,1313.605
"2022-10-15 00:00:00",6748,24598,529,1282.905
"2022-10-16 00:00:00",5552,24055,527,1295.005
"2022-10-17 00:00:00",5622,25187,803,1317.25
"2022-10-18 00:00:00",7174,21701,934,1314.255
"2022-10-19 00:00:00",7033,23106,869,1296.92
"2022-10-20 00:00:00",5934,22391,894,1291.21
"2022-10-21 00:00:00",6928,22236,1011,1280.85
"2022-10-22 00:00:00",4845,23007,631,1307.005
"2022-10-23 00:00:00",4455,21761,480,1335.445
"2022-10-24 00:00:00",4345,20831,578,1347.46
"2022-10-25 00:00:00",5406,24673,641,1429.72
"2022-10-26 00:00:00",6476,24269,746,1526.4850000000001
"2022-10-27 00:00:00",6805,25020,815,1541.67
"2022-10-28 00:00:00",6030,18676,634,1529.395
"2022-10-29 00:00:00",4343,20441,528,1605.94
"2022-10-30 00:00:00",4631,19303,510,1608.745
"2022-10-31 00:00:00",7006,18463,606,1591.75
"2022-11-01 00:00:00",4829,18877,617,1587.6350000000002
"2022-11-02 00:00:00",7536,19841,789,1561.33
"2022-11-03 00:00:00",5972,17414,696,1536.955
"2022-11-04 00:00:00",5590,18862,723,1599.895
"2022-11-05 00:00:00",5185,17401,621,1643.77
"2022-11-06 00:00:00",5670,16517,546,1602.125
"2022-11-07 00:00:00",5772,17417,655,1577.665
"2022-11-08 00:00:00",5174,17066,879,1415.02
"2022-11-09 00:00:00",5423,18752,1287,1209.165
"2022-11-10 00:00:00",4975,17810,1091,1218.905
"2022-11-11 00:00:00",5695,18127,962,1253.4650000000001
"2022-11-12 00:00:00",4973,15898,911,1262.655
"2022-11-13 00:00:00",5128,18030,1344,1236.1999999999998
"2022-11-14 00:00:00",6079,19620,942,1229.8200000000002
"2022-11-15 00:00:00",7232,17226,959,1260.6799999999998
"2022-11-16 00:00:00",4808,17214,849,1226.275
"2022-11-17 00:00:00",8168,13793,435,1204.475
"2022-11-18 00:00:00",4911,16292,731,1214.9
"2022-11-19 00:00:00",5221,16121,1201,1214.03
"2022-11-20 00:00:00",4558,16123,2320,1177.935
"2022-11-21 00:00:00",4951,19832,887,1112.155
"2022-11-22 00:00:00",6037,20442,872,1107.52
"2022-11-23 00:00:00",5425,18607,612,1157.7199999999998
"2022-11-24 00:00:00",5484,18006,509,1197.4650000000001
"2022-11-25 00:00:00",4934,18085,738,1188.065
"2022-11-26 00:00:00",4279,18378,710,1214.71
"2022-11-27 00:00:00",4859,18380,530,1205.75
"2022-11-28 00:00:00",5269,18086,801,1174.475
"2022-11-29 00:00:00",5101,16840,577,1191.86
"2022-11-30 00:00:00",5007,15980,683,1260.775
"2022-12-01 00:00:00",3954,16853,648,1281.5100000000002
"2022-12-02 00:00:00",4102,15398,656,1281.3899999999999
"2022-12-03 00:00:00",3753,14127,498,1272.12
"2022-12-04 00:00:00",3063,13964,458,1263.44
"2022-12-05 00:00:00",3319,16136,704,1276.4099999999999
"2022-12-06 00:00:00",3467,14794,674,1258.375
"2022-12-07 00:00:00",3270,14190,588,1246.905
"2022-12-08 00:00:00",4679,19132,785,1256.8200000000002
"2022-12-09 00:00:00",4464,26626,654,1275.885
"2022-12-10 00:00:00",3779,13184,471,1271.41
"2022-12-11 00:00:00",3231,12853,471,1270.6799999999998
"2022-12-12 00:00:00",4264,26725,687,1259.76
"2022-12-13 00:00:00",3473,15521,849,1301.435
"2022-12-14 00:00:00",3224,15228,684,1326.425
"2022-12-15 00:00:00",3292,15241,591,1285.7350000000001
"2022-12-16 00:00:00",3780,14736,600,1218.775
"2022-12-17 00:00:00",3098,13491,563,1175.925
"2022-12-18 00:00:00",2250,12376,472,1184.71
"2022-12-19 00:00:00",4423,25248,582,1173.46
"2022-12-20 00:00:00",5677,34247,607,1195.83
"2022-12-21 00:00:00",4025,15985,637,1212.43
"2022-12-22 00:00:00",3581,16136,695,1207.105
"2022-12-23 00:00:00",3454,14175,571,1221.065
"2022-12-24 00:00:00",2678,12453,391,1220.2350000000001
"2022-12-25 00:00:00",3446,14335,440,1211.6599999999999
"2022-12-26 00:00:00",5136,43017,555,1221.27
"2022-12-27 00:00:00",3942,23853,550,1217.755
"2022-12-28 00:00:00",3809,14865,679,1198.5149999999999
"2022-12-29 00:00:00",3154,16353,655,1195.865
"2022-12-30 00:00:00",4180,31070,763,1191.88
"2022-12-31 00:00:00",3926,12260,532,1199.325
"2023-01-01 00:00:00",3100,13926,435,1197.3049999999998
"2023-01-02 00:00:00",4676,38918,528,1207.375
"2023-01-03 00:00:00",3646,19016,683,1212.215
"2023-01-04 00:00:00",3486,15504,689,1239.72
"2023-01-05 00:00:00",3546,14752,717,1250.77
"2023-01-06 00:00:00",5056,16298,651,1255.75
"2023-01-07 00:00:00",4507,20596,460,1265.775
"2023-01-08 00:00:00",3354,14074,443,1275.3
"2023-01-09 00:00:00",3601,15990,708,1314.5900000000001
"2023-01-10 00:00:00",3825,15830,729,1331.63
"2023-01-11 00:00:00",3803,16051,677,1357.13
"2023-01-12 00:00:00",3908,16868,747,1402.2
"2023-01-13 00:00:00",3961,17140,940,1432.635
"2023-01-14 00:00:00",4464,15322,731,1525.17
"2023-01-15 00:00:00",4926,14161,586,1541.565
"2023-01-16 00:00:00",4116,16138,751,1562.2150000000001
"2023-01-17 00:00:00",5306,17568,852,1574.685
"2023-01-18 00:00:00",5101,18144,779,1556.1799999999998
"2023-01-19 00:00:00",5438,17390,859,1536.235
"2023-01-20 00:00:00",5249,14959,737,1602.405
"2023-01-21 00:00:00",2781,8350,356,1650.395
"2023-01-22 00:00:00",5314,17407,729,1635.115
"2023-01-23 00:00:00",7240,18692,726,1619.65
"2023-01-24 00:00:00",9115,20742,709,1589.315
"2023-01-25 00:00:00",8076,19808,822,1578.87
"2023-01-26 00:00:00",6126,19951,751,1605.805
"2023-01-27 00:00:00",6531,19130,816,1587.5349999999999
"2023-01-28 00:00:00",6108,17811,903,1582.645
"2023-01-29 00:00:00",6362,16736,922,1612.675
"2023-01-30 00:00:00",6495,18691,872,1593.35
"2023-01-31 00:00:00",6365,19060,797,1582.9
"2023-02-01 00:00:00",5781,15152,842,1602.875
"2023-02-02 00:00:00",6384,14730,797,1671.28
"2023-02-03 00:00:00",6034,14665,649,1651.965
"2023-02-04 00:00:00",6429,13494,591,1670.5149999999999
"2023-02-05 00:00:00",5536,13526,544,1642.5
"2023-02-06 00:00:00",6364,14450,781,1632.6
"2023-02-07 00:00:00",6473,14993,714,1645.375
"2023-02-08 00:00:00",5797,15104,531,1664.365
"2023-02-09 00:00:00",5931,14817,735,1591.6550000000002
"2023-02-10 00:00:00",5721,14801,617,1525.445
"2023-02-11 00:00:00",5188,15085,634,1525.7350000000001
"2023-02-12 00:00:00",6399,15372,504,1521.5949999999998
"2023-02-13 00:00:00",6007,14754,600,1495.205
"2023-02-14 00:00:00",5480,14548,579,1530.54
"2023-02-15 00:00:00",5798,14894,671,1610.86
"2023-02-16 00:00:00",5916,17112,716,1687.82
"2023-02-17 00:00:00",5321,15758,705,1676.9299999999998
"2023-02-18 00:00:00",4476,12298,404,1696.135
"2023-02-19 00:00:00",5228,13635,472,1696.665
"2023-02-20 00:00:00",5291,14596,596,1686.025
"2023-02-21 00:00:00",5284,16049,650,1676.9850000000001
"2023-02-22 00:00:00",5205,17161,823,1632.295
"2023-02-23 00:00:00",5974,17113,875,1654.2649999999999
"2023-02-24 00:00:00",5908,17261,641,1620.7649999999999
"2023-02-25 00:00:00",4876,14812,539,1584.675
"2023-02-26 00:00:00",6100,14865,564,1618.685
"2023-02-27 00:00:00",6771,17810,654,1637
"2023-02-28 00:00:00",6039,15663,582,1623.025
"2023-03-01 00:00:00",5733,15462,654,1633.1
"2023-03-02 00:00:00",5828,15296,575,1648.575
"2023-03-03 00:00:00",6402,14766,856,1598.635
"2023-03-04 00:00:00",7123,12892,557,1563.725
"2023-03-05 00:00:00",8831,12544,577,1571.77
"2023-03-06 00:00:00",12479,13822,660,1569.045
"2023-03-07 00:00:00",18845,13848,609,1559.9250000000002
"2023-03-08 00:00:00",17808,13702,710,1548.9650000000001
"2023-03-09 00:00:00",6319,12243,520,1477.525
"2023-03-10 00:00:00",6375,15344,883,1405.21
"2023-03-11 00:00:00",4593,13966,760,1454.47
"2023-03-12 00:00:00",4986,12916,646,1532.98
"2023-03-13 00:00:00",6481,16986,774,1635.455
"2023-03-14 00:00:00",6523,17477,700,1724.105
"2023-03-15 00:00:00",52712,103448,2206,1668.72
"2023-03-16 00:00:00",27126,47795,1437,1666.37
"2023-03-17 00:00:00",15777,38842,1988,1734.115
"2023-03-18 00:00:00",10852,27846,1349,1798.545
"2023-03-19 00:00:00",12510,32352,2676,1804.235
"2023-03-20 00:00:00",20137,36294,2141,1768.4699999999998
"2023-03-21 00:00:00",16629,40805,3378,1781.335
"2023-03-22 00:00:00",16060,37928,2956,1770.075
"2023-03-23 00:00:00",12183,26663,1393,1796.1999999999998
"2023-03-24 00:00:00",10457,25477,1088,1775.38
"2023-03-25 00:00:00",10290,25119,1110,1739.9850000000001
"2023-03-26 00:00:00",10370,28953,1919,1770
"2023-03-27 00:00:00",21340,55841,5643,1735.1399999999999
"2023-03-28 00:00:00",17833,29267,1375,1748.96
"2023-03-29 00:00:00",13996,31155,1348,1799.675
"2023-03-30 00:00:00",12831,30324,1031,1796.65
"2023-03-31 00:00:00",15614,30014,1728,1813.955
"2023-04-01 00:00:00",12895,25649,973,1826.4699999999998
"2023-04-02 00:00:00",13666,26817,1210,1800.1100000000001
"2023-04-03 00:00:00",12549,27239,1242,1802.255
"2023-04-04 00:00:00",12581,29803,1233,1846.2649999999999
"2023-04-05 00:00:00",13819,30718,1420,1901.37
"2023-04-06 00:00:00",13215,25756,1209,1882.695
"2023-04-07 00:00:00",12249,26355,1431,1863.565
"2023-04-08 00:00:00",10848,21975,1423,1864.3600000000001
"2023-04-09 00:00:00",18036,54380,5694,1850.955
"2023-04-10 00:00:00",12286,24276,1150,1883.5900000000001
"2023-04-11 00:00:00",19075,35518,3180,1910.405
"2023-04-12 00:00:00",12905,30768,3086,1894.475
"2023-04-13 00:00:00",12953,36774,2473,1961.9650000000001
"2023-04-14 00:00:00",15329,42887,4381,2070.4
