Date,Open,High,Low,Close,Adj Close,Volume
2018-04-06,1.000310,1.011010,0.991376,1.001090,1.001090,1257110016
2018-04-07,1.001740,1.005780,0.986520,0.999644,0.999644,1332259968
2018-04-08,1.001530,1.005800,0.995091,0.996809,0.996809,1090880000
2018-04-09,0.997541,1.008900,0.993393,0.997555,0.997555,1678770048
2018-04-10,0.996953,1.003710,0.991744,0.997356,0.997356,1253949952
2018-04-11,0.997593,1.002390,0.992521,1.000250,1.000250,1741699968
2018-04-12,0.996408,1.020590,0.986025,0.996831,0.996831,3636590080
2018-04-13,0.995839,1.009890,0.989434,0.998895,0.998895,3218919936
2018-04-14,1.001830,1.009680,0.993994,0.999766,0.999766,2060220032
2018-04-15,0.996308,1.005940,0.986564,0.998602,0.998602,2057859968
2018-04-16,0.998884,1.010270,0.995754,0.997592,0.997592,2125180032
2018-04-17,0.997217,1.006280,0.991320,0.998556,0.998556,2075650048
2018-04-18,1.000660,1.008530,0.983284,0.997609,0.997609,2112089984
2018-04-19,0.997907,1.002840,0.992889,0.997185,0.997185,2217799936
2018-04-20,0.997550,1.004910,0.988285,0.998338,0.998338,3458870016
2018-04-21,0.997071,1.009780,0.993816,0.999014,0.999014,3570040064
2018-04-22,1.004310,1.011150,0.989191,0.996196,0.996196,3176019968
2018-04-23,0.995130,1.003990,0.988780,0.997847,0.997847,3075480064
2018-04-24,0.998974,1.007450,0.990297,1.004760,1.004760,5033249792
2018-04-25,1.005090,1.017050,0.986074,0.991809,0.991809,6126580224
2018-04-26,1.002260,1.009160,0.992381,0.999614,0.999614,4206320128
2018-04-27,1.002050,1.008480,0.995122,1.004150,1.004150,4060179968
2018-04-28,1.000780,1.008810,0.991015,0.999335,0.999335,4066050048
2018-04-29,0.998866,1.013780,0.992304,0.998016,0.998016,5167799808
2018-04-30,0.997553,1.012830,0.992921,0.998919,0.998919,4498440192
2018-05-01,1.000250,1.012010,0.993633,1.003490,1.003490,3901110016
2018-05-02,1.000620,1.004650,0.992736,0.997464,0.997464,3711889920
2018-05-03,0.996267,1.005270,0.993920,0.997973,0.997973,4307829760
2018-05-04,1.005810,1.005810,0.992204,0.998561,0.998561,3844979968
2018-05-05,0.999448,1.001320,0.992373,0.996284,0.996284,3848780032
2018-05-06,0.995906,1.008150,0.992321,0.997202,0.997202,3948859904
2018-05-07,0.995351,1.006930,0.990850,0.997237,0.997237,4137240064
2018-05-08,0.998745,1.008280,0.994675,1.002120,1.002120,3317769984
2018-05-09,1.002020,1.006990,0.993117,1.000510,1.000510,3236689920
2018-05-10,0.999422,1.011130,0.995984,1.001340,1.001340,3430200064
2018-05-11,1.004070,1.013630,0.982996,1.002250,1.002250,4733060096
2018-05-12,0.999750,1.019340,0.984735,1.001100,1.001100,4539990016
2018-05-13,1.000490,1.006520,0.993248,1.003250,1.003250,3179099904
2018-05-14,1.001970,1.011070,0.989507,1.001270,1.001270,3820280064
2018-05-15,1.000540,1.013020,0.993853,1.001140,1.001140,3315440128
2018-05-16,1.002150,1.013430,0.990384,0.999950,0.999950,3238190080
2018-05-17,1.000620,1.007700,0.996747,1.000190,1.000190,3026749952
2018-05-18,1.002490,1.004350,0.993732,1.001110,1.001110,3051709952
2018-05-19,1.000210,1.006950,0.994250,1.000360,1.000360,2569299968
2018-05-20,1.001470,1.004660,0.990756,0.999117,0.999117,2610939904
2018-05-21,0.999592,1.007540,0.996845,1.002970,1.002970,2406449920
2018-05-22,1.003130,1.006490,0.996062,1.002970,1.002970,2417590016
2018-05-23,1.000770,1.013920,0.996053,1.004020,1.004020,3360600064
2018-05-24,1.001350,1.012490,0.993728,0.998818,0.998818,3122710016
2018-05-25,0.999292,1.014000,0.990553,1.000440,1.000440,2375610112
2018-05-26,1.002970,1.008650,0.982905,0.999890,0.999890,1872140032
2018-05-27,1.001760,1.006850,0.991551,0.999182,0.999182,1885900032
2018-05-28,1.000570,1.010730,0.987478,1.002490,1.002490,2582710016
2018-05-29,0.999270,1.009810,0.985790,1.000680,1.000680,3003919872
2018-05-30,0.999487,1.009820,0.995158,0.999727,0.999727,2429060096
2018-05-31,1.002000,1.007480,0.994691,0.998003,0.998003,2613339904
2018-06-01,0.999088,1.008650,0.994694,1.000990,1.000990,2486080000
2018-06-02,1.000180,1.005640,0.986231,0.993530,0.993530,3187569920
2018-06-03,0.992030,1.003760,0.986847,1.000100,1.000100,2796300032
2018-06-04,0.997714,1.006800,0.995257,1.000520,1.000520,2798279936
2018-06-05,0.999263,1.011460,0.990879,1.001020,1.001020,2796069888
2018-06-06,0.997917,1.012610,0.990877,1.000690,1.000690,2508359936
2018-06-07,0.999463,1.005730,0.996242,0.998750,0.998750,2554540032
2018-06-08,0.999940,1.008390,0.994330,1.001790,1.001790,2219579904
2018-06-09,1.002060,1.012210,0.999194,1.006080,1.006080,2006880000
2018-06-10,1.009370,1.015320,0.989031,0.998215,0.998215,3845029888
2018-06-11,1.005300,1.010290,0.991656,1.001930,1.001930,2913220096
2018-06-12,1.004040,1.019090,0.998669,1.000770,1.000770,2702340096
2018-06-13,1.004750,1.025770,0.994316,1.003530,1.003530,3056750080
2018-06-14,1.001950,1.011960,0.993035,1.003950,1.003950,3104209920
2018-06-15,1.001630,1.013160,0.995103,1.006950,1.006950,2376110080
2018-06-16,1.003870,1.012480,0.987984,1.004240,1.004240,1797939968
2018-06-17,1.004870,1.007130,0.998453,1.005480,1.005480,1548390016
2018-06-18,1.003390,1.011180,0.991164,1.002830,1.002830,2073910016
2018-06-19,1.003630,1.006340,0.994846,1.000220,1.000220,2253370112
2018-06-20,1.001710,1.010210,0.994434,0.998829,0.998829,2215259904
2018-06-21,1.000540,1.005980,0.994075,1.000530,1.000530,2017639936
2018-06-22,1.001240,1.026370,0.990974,1.003000,1.003000,3747810048
2018-06-23,1.001370,1.012700,0.990621,1.001980,1.001980,2500859904
2018-06-24,0.998875,1.022490,0.971736,1.005100,1.005100,3952620032
2018-06-25,1.004870,1.008910,0.984719,1.000620,1.000620,3956019968
2018-06-26,0.998834,1.009640,0.990512,1.000560,1.000560,2025110016
2018-06-27,1.002390,1.006210,0.981484,0.997935,0.997935,2055360000
2018-06-28,0.998823,1.004400,0.989789,0.997193,0.997193,2331049984
2018-06-29,0.996047,1.011700,0.990261,1.003330,1.003330,2482319872
2018-06-30,1.003010,1.010140,0.992682,0.999192,0.999192,2540620032
2018-07-01,0.997323,1.006050,0.997016,0.998821,0.998821,3653040128
2018-07-02,0.999402,1.002740,0.993193,0.998859,0.998859,2787729920
2018-07-03,0.997445,1.003680,0.995343,1.000320,1.000320,2786769920
2018-07-04,0.998857,1.003740,0.993437,0.999195,0.999195,2638139904
2018-07-05,1.001170,1.011130,0.999482,1.006140,1.006140,3606159872
2018-07-06,1.007010,1.011240,0.998692,1.003160,1.003160,2460250112
2018-07-07,1.001700,1.007880,0.989028,1.006210,1.006210,2134790016
2018-07-08,1.004610,1.009510,1.001270,1.004250,1.004250,2142080000
2018-07-09,1.004600,1.014180,1.001420,1.007500,1.007500,2358560000
2018-07-10,1.007310,1.011600,0.997819,1.001200,1.001200,2974149888
2018-07-11,1.000910,1.010790,0.998898,1.001160,1.001160,2524790016
2018-07-12,1.002280,1.007610,0.994467,0.999070,0.999070,2404160000
2018-07-13,0.999377,1.010030,0.995791,1.001420,1.001420,2279970048
2018-07-14,1.002250,1.006800,0.998031,1.002650,1.002650,1620770048
2018-07-15,1.002380,1.004410,0.996664,0.998352,0.998352,1919559936
2018-07-16,0.998966,1.002180,0.988297,0.999139,0.999139,2864659968
2018-07-17,1.002310,1.005840,0.979782,1.000130,1.000130,3620499968
2018-07-18,0.999476,1.005320,0.993404,1.002210,1.002210,4082030080
2018-07-19,1.000810,1.004170,0.993331,0.998088,0.998088,3188349952
2018-07-20,0.998921,1.007170,0.994279,1.001030,1.001030,3072349952
2018-07-21,1.001300,1.004220,0.995731,1.000040,1.000040,2164900096
2018-07-22,1.001220,1.010620,0.994756,0.999843,0.999843,2209939968
2018-07-23,1.000830,1.000830,0.991952,0.997496,0.997496,2808819968
2018-07-24,0.997918,1.000730,0.993390,0.996505,0.996505,4417310208
2018-07-25,0.992372,1.002070,0.985008,0.998791,0.998791,3514560000
2018-07-26,0.996740,1.003750,0.992867,0.997951,0.997951,2894500096
2018-07-27,0.999553,1.004390,0.991179,0.997118,0.997118,3092310016
2018-07-28,0.995606,1.002690,0.995606,0.997887,0.997887,2298899968
2018-07-29,0.996403,1.001610,0.995105,0.998919,0.998919,2404489984
2018-07-30,0.999317,1.007150,0.993987,0.998910,0.998910,4311410000
2018-07-31,0.999708,1.007550,0.995340,0.999507,0.999507,3253100000
2018-08-01,0.999215,1.004450,0.994754,0.999409,0.999409,3059190000
2018-08-02,0.998746,1.002770,0.995199,1.000660,1.000660,2539460000
2018-08-03,1.001380,1.004090,0.995755,0.999095,0.999095,2843800000
2018-08-04,1.000190,1.004560,0.993336,0.998505,0.998505,2526060000
2018-08-05,0.997972,1.002610,0.996254,0.999347,0.999347,2204100000
2018-08-06,1.001840,1.003200,0.998169,1.000950,1.000950,2336390000
2018-08-07,0.999416,1.026230,0.995265,1.001540,1.001540,2942000000
2018-08-08,1.001640,1.017030,0.991345,1.001690,1.001690,3421800000
2018-08-09,1.000740,1.006800,0.979456,1.004240,1.004240,2626630000
2018-08-10,1.001340,1.014620,0.991889,1.001580,1.001580,2887490000
2018-08-11,1.000340,1.009850,0.978541,1.009850,1.009850,2630390000
2018-08-12,1.005870,1.007280,0.994930,1.000490,1.000490,4066320000
2018-08-13,1.000920,1.020540,0.994659,1.003930,1.003930,2596380000
2018-08-14,1.004330,1.017920,0.991974,0.997543,0.997543,3917750000
2018-08-15,0.995030,1.008410,0.993253,1.001250,1.001250,3277720000
2018-08-16,1.000540,1.010580,0.993986,1.001220,1.001220,2741290000
2018-08-17,1.003900,1.012000,0.994058,0.997761,0.997761,3783430000
2018-08-18,1.002420,1.014000,0.996478,1.002860,1.002860,3247510000
2018-08-19,1.005370,1.008220,0.996864,1.000520,1.000520,2622560000
2018-08-20,1.000190,1.017390,0.997007,1.005390,1.005390,2596870000
2018-08-21,1.008140,1.008270,0.995364,1.000700,1.000700,2350790000
2018-08-22,1.000490,1.011780,0.981115,1.000350,1.000350,3325510000
2018-08-23,1.001350,1.004250,0.993635,0.998976,0.998976,2392970000
2018-08-24,0.998429,1.008960,0.994293,1.001780,1.001780,2850500000
2018-08-25,0.998537,1.003820,0.995268,1.001000,1.001000,1958700000
2018-08-26,1.003210,1.007950,0.997750,0.999227,0.999227,1946530000
2018-08-27,1.001640,1.006410,0.983211,0.997802,0.997802,2718980000
2018-08-28,0.997670,1.003490,0.991961,0.999395,0.999395,2991530000
2018-08-29,1.000190,1.015030,0.991106,1.000660,1.000660,3024040000
2018-08-30,0.999735,1.005120,0.992116,1.000030,1.000030,2764870000
2018-08-31,1.001510,1.008550,0.996037,1.003510,1.003510,2659230000
2018-09-01,1.001700,1.003750,0.985154,0.996813,0.996813,2910380000
2018-09-02,0.996865,1.007660,0.993394,0.997839,0.997839,2844130000
2018-09-03,0.995396,1.004070,0.993010,0.998642,0.998642,2530750000
2018-09-04,0.999627,1.004260,0.993396,0.999517,0.999517,2758550000
2018-09-05,0.999856,1.030770,0.997398,1.007950,1.007950,4000180000
2018-09-06,1.006350,1.033310,0.989162,1.000910,1.000910,3695980000
2018-09-07,1.003090,1.014750,0.996252,1.006360,1.006360,2778320000
2018-09-08,1.006280,1.019540,0.997322,1.004280,1.004280,2345090000
2018-09-09,1.002340,1.015800,0.968354,1.004980,1.004980,2470930000
2018-09-10,0.998831,1.010880,0.995038,1.001280,1.001280,2300220000
2018-09-11,0.996450,1.016580,0.996450,1.004540,1.004540,2375530000
2018-09-12,1.003160,1.013680,0.989434,1.001250,1.001250,2512200000
2018-09-13,1.000730,1.009390,0.986957,1.006350,1.006350,3009780000
2018-09-14,0.998975,1.019410,0.988274,1.002360,1.002360,2804570000
2018-09-15,1.006940,1.009250,0.993745,1.000860,1.000860,2112840000
2018-09-16,1.004390,1.014070,0.995185,1.000960,1.000960,2103110000
2018-09-17,0.999014,1.011770,0.995283,1.004110,1.004110,2854420000
2018-09-18,1.007800,1.007800,0.980623,1.002250,1.002250,2687350000
2018-09-19,1.006190,1.012160,0.964570,1.000690,1.000690,2635660000
2018-09-20,0.999453,1.006420,0.990492,1.001540,1.001540,2689090000
2018-09-21,0.998697,1.017960,0.975145,0.994428,0.994428,5090540000
2018-09-22,0.992045,1.015600,0.982721,1.000920,1.000920,3352660000
2018-09-23,0.996163,1.009750,0.992725,0.999512,0.999512,2804770000
2018-09-24,0.999409,1.013100,0.994282,1.000630,1.000630,2852810000
2018-09-25,1.005360,1.011400,0.993060,1.000440,1.000440,3572280000
2018-09-26,1.002240,1.009950,0.990897,1.002130,1.002130,3380990000
2018-09-27,1.001290,1.008600,0.977865,0.997107,0.997107,3408680000
2018-09-28,0.994787,1.013500,0.988149,1.001420,1.001420,3447280000
2018-09-29,1.002300,1.006250,0.990836,0.999602,0.999602,3249000000
2018-09-30,1.001520,1.007650,0.991041,1.000360,1.000360,3307320000
2018-10-01,0.996818,1.009190,0.993728,0.997925,0.997925,3069480000
2018-10-02,0.995380,1.004700,0.993995,0.999741,0.999741,2818190000
2018-10-03,1.003870,1.009070,0.991395,0.998569,0.998569,2812780000
2018-10-04,0.998340,1.003060,0.988396,0.996185,0.996185,2374680000
2018-10-05,0.996195,1.003210,0.989995,0.995778,0.995778,2330830000
2018-10-06,0.996503,1.004230,0.995775,0.997177,0.997177,2238520000
2018-10-07,0.997938,1.003750,0.992553,0.996617,0.996617,2187670000
2018-10-08,0.996229,1.000110,0.990055,0.995814,0.995814,2594100000
2018-10-09,0.996374,0.999826,0.991899,0.996779,0.996779,2183500000
2018-10-10,0.995332,1.001830,0.990803,0.993502,0.993502,2295300000
2018-10-11,0.992934,1.017550,0.987252,0.993026,0.993026,3772600000
2018-10-12,0.998704,0.998704,0.983670,0.994102,0.994102,2962380000
2018-10-13,0.995036,0.995455,0.984940,0.988046,0.988046,1961540000
2018-10-14,0.987869,0.995905,0.984209,0.989570,0.989570,2008170000
2018-10-15,0.993084,0.993084,0.925284,0.980138,0.980138,5891700000
2018-10-16,0.979243,0.985358,0.969406,0.975152,0.975152,2585550000
2018-10-17,0.977078,0.978690,0.966323,0.971225,0.971225,2569210000
2018-10-18,0.972522,0.985084,0.967321,0.980858,0.980858,2485030000
2018-10-19,0.981291,0.989284,0.978021,0.987712,0.987712,2322570000
2018-10-20,0.988241,0.990877,0.977601,0.983831,0.983831,2094040000
2018-10-21,0.984348,0.988854,0.974997,0.983548,0.983548,2188330000
2018-10-22,0.985726,0.995210,0.976333,0.983998,0.983998,2213350000
2018-10-23,0.984913,0.990374,0.982528,0.987962,0.987962,2111740000
2018-10-24,0.986011,0.988612,0.982466,0.988612,0.988612,1781560000
2018-10-25,0.990443,0.991490,0.984888,0.988791,0.988791,1677800000
2018-10-26,0.988571,0.990475,0.981313,0.989789,0.989789,1881270000
2018-10-27,0.987778,0.997335,0.987005,0.993097,0.993097,1671750000
2018-10-28,0.995223,0.998892,0.991548,0.998453,0.998453,1729890000
2018-10-29,0.996364,1.005510,0.991676,0.996859,0.996859,2296810000
2018-10-30,0.995925,0.999797,0.984211,0.996671,0.996671,1983070000
2018-10-31,0.998544,1.011240,0.983885,0.988122,0.988122,2152470000
2018-11-01,0.987386,1.017880,0.987285,0.991720,0.991720,2043660000
2018-11-02,0.990714,0.996147,0.976929,0.993501,0.993501,2373920000
2018-11-03,0.993098,1.006050,0.992882,0.999433,0.999433,2117390000
2018-11-04,0.999020,1.001540,0.945723,0.988708,0.988708,2955200000
2018-11-05,0.989849,1.007210,0.989849,0.993176,0.993176,2757810000
2018-11-06,0.994805,0.996876,0.987816,0.992796,0.992796,3076640000
2018-11-07,0.993524,0.998494,0.989453,0.993270,0.993270,3266710000
2018-11-08,0.992254,0.999743,0.989538,0.994333,0.994333,2951660000
2018-11-09,0.994384,0.999944,0.988750,0.994832,0.994832,2643090000
2018-11-10,0.995397,0.998994,0.990663,0.997180,0.997180,2558040000
2018-11-11,0.997203,1.000270,0.990462,0.990462,0.990462,2634060000
2018-11-12,0.990272,0.997591,0.987200,0.989148,0.989148,2716680000
2018-11-13,0.987837,0.994797,0.979940,0.985118,0.985118,2679670000
2018-11-14,0.983200,1.003050,0.964191,0.966644,0.966644,4749050000
2018-11-15,0.972578,0.992574,0.962447,0.982022,0.982022,4956910000
2018-11-16,0.983179,0.992339,0.979035,0.987027,0.987027,3454560000
2018-11-17,0.989956,0.992895,0.984771,0.985869,0.985869,2909490000
2018-11-18,0.985216,0.994970,0.983333,0.992533,0.992533,3037000000
2018-11-19,0.993963,1.004620,0.976188,0.982730,0.982730,5189080000
2018-11-20,0.977554,0.993013,0.950014,0.968799,0.968799,5908970000
