"DateTime","Total Volume","Price"
"2018-01-08 00:00:00",16467977.53,1241.16
"2018-01-15 00:00:00",12063368.88,1082.08
"2018-01-22 00:00:00",8097676.72,1045.36
"2018-01-29 00:00:00",8340428.03,1015.95
"2018-02-05 00:00:00",6244670.87,788.95
"2018-02-12 00:00:00",5071898.95,903.27
"2018-02-19 00:00:00",4043313.9,865.15
"2018-02-26 00:00:00",1727711.48,863.46
"2018-03-05 00:00:00",1772437.24,755.96
"2018-03-12 00:00:00",2142530.53,619.47
"2018-03-19 00:00:00",1856927.2,539.58
"2018-03-26 00:00:00",2473464.89,429.46
"2018-04-02 00:00:00",1510981.85,387.51
"2018-04-09 00:00:00",1828778.09,459.74
"2018-04-16 00:00:00",1849522.41,556.93
"2018-04-23 00:00:00",2624530.07,657.93
"2018-04-30 00:00:00",2361740.44,731.85
"2018-05-07 00:00:00",2416661.73,720.13
"2018-05-14 00:00:00",1887986.73,699.35
"2018-05-21 00:00:00",2305626.19,616.18
"2018-05-28 00:00:00",2361405.07,569.38
"2018-06-04 00:00:00",2155201.25,593.67
"2018-06-11 00:00:00",3064349.57,500.07
"2018-06-18 00:00:00",2032111.04,500.8
"2018-06-25 00:00:00",1980015.01,441.59
"2018-07-02 00:00:00",1610542.17,471.36
"2018-07-09 00:00:00",1449999.29,443.95
"2018-07-16 00:00:00",1782359.6,469.98
"2018-07-23 00:00:00",1420134.79,466.88
"2018-07-30 00:00:00",1653717.81,423.39
"2018-08-06 00:00:00",1712824.86,358.17
"2018-08-13 00:00:00",2126489.81,292.85
"2018-08-20 00:00:00",1514086.62,278.3
"2018-08-27 00:00:00",1520797.95,287.08
"2018-09-03 00:00:00",2842409.29,240.09
"2018-09-10 00:00:00",2517843.13,200.67
"2018-09-17 00:00:00",2076467.79,223.09
"2018-09-24 00:00:00",1835949.63,224.32
"2018-10-01 00:00:00",1431359.58,224.99
"2018-10-08 00:00:00",1884435.29,210.98
"2018-10-15 00:00:00",2372201.8,207.22
"2018-10-22 00:00:00",1715831,203.19
"2018-10-29 00:00:00",1819926.46,199.7
"2018-11-05 00:00:00",1882593.42,213
"2018-11-12 00:00:00",2427578.27,187.83
"2018-11-19 00:00:00",4278625.18,130.72
"2018-11-26 00:00:00",7114104.34,115.18
"2018-12-03 00:00:00",3476558.16,99.99
"2018-12-10 00:00:00",2647687.07,87.78
"2018-12-17 00:00:00",4192429.41,108.21
"2018-12-24 00:00:00",3123699.07,134.85
"2018-12-31 00:00:00",3051450.69,149.37
"2019-01-07 00:00:00",2889657.63,138.96
"2019-01-14 00:00:00",2477588.06,123.07
"2019-01-21 00:00:00",2067814.21,116.63
"2019-01-28 00:00:00",2360714.27,107.53
"2019-02-04 00:00:00",1634477.04,111.11
"2019-02-11 00:00:00",1844367.79,123.76
"2019-02-18 00:00:00",2813247.97,147.8
"2019-02-25 00:00:00",2510625.28,135.81
"2019-03-04 00:00:00",2464377.43,135.25
"2019-03-11 00:00:00",2368168.59,135.88
"2019-03-18 00:00:00",2562634.23,137.9
"2019-03-25 00:00:00",2695897.12,138.91
"2019-04-01 00:00:00",3250111.64,160.59
"2019-04-08 00:00:00",2969306.99,171.51
"2019-04-15 00:00:00",2538748.61,169.05
"2019-04-22 00:00:00",3227823.5,162.8
"2019-04-29 00:00:00",2663097.8,162.23
"2019-05-06 00:00:00",3523469.7,177.13
"2019-05-13 00:00:00",4449117.02,233.5
"2019-05-20 00:00:00",2953347.59,251.14
"2019-05-27 00:00:00",3180832.67,266.9
"2019-06-03 00:00:00",2621955.45,245.68
"2019-06-10 00:00:00",2822923.62,255.93
"2019-06-17 00:00:00",2862886.1,282.62
"2019-06-24 00:00:00",3180184.18,311.09
"2019-07-01 00:00:00",2010564.05,291.41
"2019-07-08 00:00:00",2721821.65,283.05
"2019-07-15 00:00:00",2487181.68,218.31
"2019-07-22 00:00:00",1801774.71,214.29
"2019-07-29 00:00:00",1909069.48,215.62
"2019-08-05 00:00:00",2141678.32,220.14
"2019-08-12 00:00:00",2044686.12,193.89
"2019-08-19 00:00:00",1909400.48,192.31
"2019-08-26 00:00:00",2128878.64,176.13
"2019-09-02 00:00:00",2085605.82,176.13
"2019-09-09 00:00:00",1821048.37,181.96
"2019-09-16 00:00:00",2165884.22,210.24
"2019-09-23 00:00:00",2580935,175.32
"2019-09-30 00:00:00",1553720,175.79
"2019-10-07 00:00:00",1610039.9,184.08
"2019-10-14 00:00:00",1580675.55,177.07
"2019-10-21 00:00:00",2137267.36,173.85
"2019-10-28 00:00:00",1900910.66,184.12
"2019-11-04 00:00:00",1598838.45,187.01
"2019-11-11 00:00:00",1363753.11,184.66
"2019-11-18 00:00:00",2297725.15,163.53
"2019-11-25 00:00:00",2265843.84,149.61
"2019-12-02 00:00:00",1667246.19,148.48
"2019-12-09 00:00:00",1270597.31,144.73
